image_url,id,bbox,annotator,annotation_id,created_at,updated_at,lead_time
/data/upload/1/84a0aa5d-ID1862.jpeg,1454,,1,780,2022-04-21T09:33:15.961348Z,2022-06-05T14:25:59.271800Z,1434.206
/data/upload/1/3c543590-ID1864.jpeg,1456,,1,781,2022-04-21T09:33:41.631858Z,2022-06-05T14:25:27.762473Z,1402.515
/data/upload/1/92c03a06-ID1870.jpeg,1461,,1,784,2022-04-21T09:35:43.863403Z,2022-06-05T14:25:06.101435Z,1380.245
/data/upload/1/6f600386-ID1877.jpg,1464,,1,786,2022-04-21T09:36:45.212507Z,2022-06-05T14:24:45.366905Z,1355.682
/data/upload/1/cab09f3b-ID1898.jpg,1480,,1,790,2022-04-21T09:39:58.844669Z,2022-06-05T14:24:12.958110Z,1328.506
/data/upload/1/eed8ae5a-ID1908.jpg,1489,,1,794,2022-04-21T09:42:48.871742Z,2022-06-05T14:23:42.354485Z,1297.286
/data/upload/1/efa60300-ID1911.jpg,1491,,1,795,2022-04-21T09:43:09.273433Z,2022-06-05T14:23:28.241957Z,1282.147
/data/upload/1/020df6b6-ID1912.JPG,1492,,1,796,2022-04-21T09:43:26.682853Z,2022-06-05T14:23:16.044018Z,1271.574
/data/upload/1/3cad2174-ID1918.jpg,1498,,1,798,2022-04-21T09:44:33.276721Z,2022-06-05T14:22:58.208861Z,1253.662
/data/upload/1/58e974ca-ID1920.jpg,1500,,1,799,2022-04-21T09:45:04.720048Z,2022-06-05T14:22:18.743310Z,1213.748
/data/upload/1/0783cb20-ID1931.jpeg,1507,,1,802,2022-04-21T09:46:24.243646Z,2022-06-05T14:22:02.218536Z,1197.237
/data/upload/1/f08cff80-ID1937.jpeg,1512,,1,805,2022-04-21T09:47:21.727111Z,2022-06-05T14:21:10.974001Z,1146.476
/data/upload/1/79c86c85-ID1939.jpeg,1514,,1,807,2022-04-21T09:47:53.358861Z,2022-06-05T14:20:53.610375Z,1129.083
/data/upload/1/9881221a-ID1942.jpg,1517,,1,808,2022-04-21T09:48:19.524035Z,2022-06-05T14:20:32.257609Z,1105.14
/data/upload/1/d5c28cf1-ID1956.jpeg,1528,,1,812,2022-04-21T09:50:39.165111Z,2022-06-05T14:20:07.615777Z,1082.524
/data/upload/1/6dbabf81-ID1970.jpeg,1541,,1,817,2022-04-21T09:53:47.719341Z,2022-06-05T14:13:37.427523Z,680.286
/data/upload/1/6e3d1159-ID1976.jpeg,1546,"[{""x"": 42.20383411908321, ""y"": 63.44534686974922, ""width"": 6.018377009336441, ""height"": 1.216456957657818, ""rotation"": 0, ""original_width"": 3024, ""original_height"": 4032}, {""x"": 54.96728990343284, ""y"": 78.7884718871683, ""width"": 7.297617356704495, ""height"": 1.3036515797621646, ""rotation"": 312.75118342780644, ""original_width"": 3024, ""original_height"": 4032}]",1,821,2022-04-21T09:56:13.164482Z,2022-06-05T14:12:49.427302Z,643.521
/data/upload/1/2d460ef6-ID1987.jpeg,1555,,1,824,2022-04-21T09:58:18.882164Z,2022-06-05T14:12:32.699782Z,626.91
/data/upload/1/69116325-ID1993.jpg,1560,,1,827,2022-04-21T09:59:28.019666Z,2022-06-05T14:12:04.001926Z,599.217
/data/upload/1/9760ef00-ID2006.jpeg,1565,,1,829,2022-04-21T10:00:39.494758Z,2022-06-05T14:11:48.332964Z,583.182
/data/upload/1/ca0c641e-ID2015.jpeg,1572,,1,831,2022-04-21T10:02:05.705454Z,2022-06-05T14:11:00.825258Z,536.021
/data/upload/1/17487562-ID2016.jpeg,1573,,1,832,2022-04-21T10:02:32.199577Z,2022-06-05T14:10:53.692541Z,528.898
/data/upload/1/9e7cde24-ID2020.jpeg,1576,,1,834,2022-04-21T10:03:13.639084Z,2022-06-05T14:10:32.521898Z,507.804
/data/upload/1/50e2178c-ID2039.jpg,1591,,1,841,2022-04-21T12:19:36.743514Z,2022-06-05T14:09:20.404673Z,435.472
/data/upload/1/5d28aada-ID2044.jpg,1595,,1,842,2022-04-21T12:21:05.756062Z,2022-06-05T14:08:54.958429Z,410.542
/data/upload/1/13a5b6bd-ID2046.jpg,1596,,1,843,2022-04-21T12:21:30.216644Z,2022-06-05T14:08:40.670564Z,396.26
/data/upload/1/8f6fb420-ID2048.jpeg,1598,,1,844,2022-04-21T13:23:00.325379Z,2022-06-05T14:07:27.459627Z,322.586
/data/upload/1/01133f4b-ID2050.jpeg,1600,"[{""x"": 14.642144182577278, ""y"": 64.16392261105037, ""width"": 8.004207784107845, ""height"": 1.0722902996764108, ""rotation"": 350.4338770738216, ""original_width"": 2030, ""original_height"": 4028}]",1,846,2022-04-21T13:24:47.568388Z,2022-06-05T14:04:08.098836Z,123.235
/data/upload/1/ff045d7b-ID2058.JPG,1605,"[{""x"": 25.510792505093836, ""y"": 61.81433319985079, ""width"": 8.593528892377845, ""height"": 1.2844870605350203, ""rotation"": 0, ""original_width"": 2268, ""original_height"": 4032}, {""x"": 42.94275693670652, ""y"": 74.86214811210135, ""width"": 11.020376803548245, ""height"": 1.3211025059984778, ""rotation"": 346.630661870568, ""original_width"": 2268, ""original_height"": 4032}]",1,849,2022-04-21T13:27:38.634719Z,2022-04-21T13:27:38.634719Z,49.811
/data/upload/1/ce8a97c9-ID2056.jpg,1604,"[{""x"": 28.311712093090524, ""y"": 89.62276554454314, ""width"": 17.76668887086733, ""height"": 1.2713722948525625, ""rotation"": 6.54210096310959, ""original_width"": 1302, ""original_height"": 2316}]",1,848,2022-04-21T13:26:40.598346Z,2022-04-21T13:26:40.598346Z,47.716
/data/upload/1/1b95eda4-ID2052.jpg,1602,"[{""x"": 32.50178788151138, ""y"": 62.90079909346895, ""width"": 5.862194308458359, ""height"": 1.0991614328359487, ""rotation"": 0, ""original_width"": 1512, ""original_height"": 2016}]",1,847,2022-04-21T13:25:17.245553Z,2022-04-21T13:25:17.245553Z,17.0
/data/upload/1/399d9124-ID2049.jpeg,1599,"[{""x"": 13.749909478161452, ""y"": 62.436281821892585, ""width"": 8.259294854500238, ""height"": 1.0508214102619096, ""rotation"": 349.99202019855966, ""original_width"": 1962, ""original_height"": 4032}]",1,845,2022-04-21T13:23:32.956587Z,2022-04-21T13:23:32.956587Z,23.873
/data/upload/1/c730231c-ID2038.jpg,1590,"[{""x"": 19.175783423476638, ""y"": 63.72775028798906, ""width"": 6.224259050618537, ""height"": 1.189785891325196, ""rotation"": 0, ""original_width"": 5376, ""original_height"": 7492}]",1,840,2022-04-21T12:18:45.674651Z,2022-04-21T12:18:45.674651Z,22.974
/data/upload/1/6aa97616-ID2036.jpg,1588,"[{""x"": 33.147122220508365, ""y"": 69.06781332445931, ""width"": 12.923503353903097, ""height"": 1.071640554907269, ""rotation"": 358.0365502747471, ""original_width"": 3096, ""original_height"": 4128}]",1,839,2022-04-21T10:07:12.479087Z,2022-04-21T10:07:12.479087Z,28.635
/data/upload/1/5fed79f3-ID2035.jpg,1587,"[{""x"": 33.13805028279075, ""y"": 89.51983323712633, ""width"": 8.321351637317441, ""height"": 1.7087663564645872, ""rotation"": 357.1936297482135, ""original_width"": 3024, ""original_height"": 4032}]",1,838,2022-04-21T10:06:41.565991Z,2022-04-21T10:06:41.565991Z,18.23
/data/upload/1/b0fc1b88-ID2033.jpeg,1585,"[{""x"": 38.55864834158172, ""y"": 62.16774171590975, ""width"": 8.03087465985375, ""height"": 0.9787680061877265, ""rotation"": 9.462322208025, ""original_width"": 3024, ""original_height"": 4032}]",1,837,2022-04-21T10:06:14.690530Z,2022-04-21T10:06:14.691527Z,20.511
/data/upload/1/3d05f606-ID2027.jpg,1580,"[{""x"": 31.16663542568407, ""y"": 70.90958427577247, ""width"": 6.355965345511237, ""height"": 1.2404064833588204, ""rotation"": 2.1309528871040584, ""original_width"": 3024, ""original_height"": 4032}]",1,836,2022-04-21T10:04:46.343258Z,2022-04-21T10:04:46.343258Z,17.065
/data/upload/1/cee05bc8-ID2022.JPG,1577,"[{""x"": 33.193784613665386, ""y"": 69.82906707201361, ""width"": 6.1964866055990395, ""height"": 1.1844380380433892, ""rotation"": 357.12931177490026, ""original_width"": 3024, ""original_height"": 4032}, {""x"": 43.710961423642495, ""y"": 81.71354349075877, ""width"": 7.792595074045885, ""height"": 1.2216284448063928, ""rotation"": 336.48888186603654, ""original_width"": 3024, ""original_height"": 4032}]",1,835,2022-04-21T10:04:03.242034Z,2022-04-21T10:04:03.242034Z,47.672
/data/upload/1/af8bfecb-ID2018.jpeg,1574,"[{""x"": 8.109013476908883, ""y"": 39.216000450653375, ""width"": 21.07891336829906, ""height"": 4.470112816368758, ""rotation"": 0.9542224513879205, ""original_width"": 1536, ""original_height"": 2048}]",1,833,2022-04-21T10:02:49.812062Z,2022-04-21T10:02:49.812062Z,15.755
/data/upload/1/61dae2bc-ID2013.jpeg,1570,"[{""x"": 37.034325614978584, ""y"": 69.19691899939527, ""width"": 9.326587756338334, ""height"": 0.8287844801787015, ""rotation"": 357.37174030188834, ""original_width"": 3024, ""original_height"": 4032}]",1,830,2022-04-21T10:01:33.882885Z,2022-04-21T10:01:33.882885Z,19.706
/data/upload/1/fae11101-ID2000.jpg,1563,"[{""x"": 55.29584799979909, ""y"": 67.56468372141688, ""width"": 6.817782023062048, ""height"": 1.271224249371019, ""rotation"": 4.945403240976361, ""original_width"": 2736, ""original_height"": 3648}]",1,828,2022-04-21T10:00:09.508195Z,2022-04-21T10:00:09.508195Z,30.694
/data/upload/1/fd4eb367-ID1992.jpg,1559,"[{""x"": 48.4469024599082, ""y"": 56.04340732757816, ""width"": 6.1050911999870445, ""height"": 1.1828224288619162, ""rotation"": 358.34769532234986, ""original_width"": 3024, ""original_height"": 4032}]",1,826,2022-04-21T09:59:09.035136Z,2022-04-21T09:59:09.035136Z,13.819
/data/upload/1/bff2e02c-ID1989.jpg,1557,"[{""x"": 25.632278945153345, ""y"": 74.0151318031216, ""width"": 5.1539669922455635, ""height"": 0.9655459353860787, ""rotation"": 345.5597262125708, ""original_width"": 3024, ""original_height"": 4032}]",1,825,2022-04-21T09:58:45.105104Z,2022-04-21T09:58:45.105104Z,20.096
/data/upload/1/c6a57fd9-ID1981.jpg,1550,"[{""x"": 29.434471565093496, ""y"": 55.64959010527434, ""width"": 11.44667394870689, ""height"": 2.3303418514111454, ""rotation"": 1.468800714386191, ""original_width"": 3024, ""original_height"": 4032}, {""x"": 51.71795840609128, ""y"": 77.33757992329609, ""width"": 13.882322084828365, ""height"": 2.304628278350709, ""rotation"": 353.91378660475976, ""original_width"": 3024, ""original_height"": 4032}]",1,823,2022-04-21T09:57:38.225918Z,2022-04-21T09:57:38.225918Z,52.567
/data/upload/1/27b86a66-ID1978.jpeg,1548,"[{""x"": 5.588455255954627, ""y"": 47.735819412923185, ""width"": 25.093632772002646, ""height"": 4.801497193346569, ""rotation"": 2.862405226111264, ""original_width"": 3024, ""original_height"": 4032}]",1,822,2022-04-21T09:56:37.074077Z,2022-04-21T09:56:37.074077Z,16.991
/data/upload/1/54a9da08-ID1975.jpg,1545,"[{""x"": 39.41555212995195, ""y"": 74.23706859855571, ""width"": 8.177565118598158, ""height"": 1.6727085400667772, ""rotation"": 1.1515188939631003, ""original_width"": 3000, ""original_height"": 4000}]",1,820,2022-04-21T09:55:13.564358Z,2022-04-21T09:55:13.564358Z,16.566
/data/upload/1/583d524f-ID1973.JPG,1544,"[{""x"": 25.449785245796956, ""y"": 60.58502646925118, ""width"": 26.44628099173552, ""height"": 3.327895889879367, ""rotation"": 0.7206636225167813, ""original_width"": 3080, ""original_height"": 5472}]",1,819,2022-04-21T09:54:37.715340Z,2022-04-21T09:54:37.715340Z,15.166
/data/upload/1/4e284dc2-ID1972.JPG,1543,"[{""x"": 21.844939838007537, ""y"": 72.27835500073094, ""width"": 7.7481633861334025, ""height"": 0.9778896154645549, ""rotation"": 357.7207739785743, ""original_width"": 3080, ""original_height"": 5472}]",1,818,2022-04-21T09:54:12.342631Z,2022-04-21T09:54:12.342631Z,16.504
/data/upload/1/fe199639-ID1969.jpg,1540,"[{""x"": 15.387106884380769, ""y"": 66.53545533130094, ""width"": 6.484922889843261, ""height"": 1.1829154742369101, ""rotation"": 354.99167028329833, ""original_width"": 3072, ""original_height"": 4096}]",1,816,2022-04-21T09:53:24.855963Z,2022-04-21T09:53:24.855963Z,23.676
/data/upload/1/19dc9f51-ID1960.jpg,1532,"[{""x"": 13.837232647817968, ""y"": 63.98453056479529, ""width"": 10.0482553355372, ""height"": 1.5810858455084165, ""rotation"": 357.4968602204176, ""original_width"": 3024, ""original_height"": 4032}]",1,815,2022-04-21T09:51:56.112157Z,2022-04-21T09:51:56.112157Z,17.293
/data/upload/1/25b81243-ID1959.jpeg,1531,"[{""x"": 9.338895130634057, ""y"": 65.13790874174819, ""width"": 8.850251522132716, ""height"": 1.5219287133445274, ""rotation"": 354.3594505678437, ""original_width"": 3024, ""original_height"": 4032}, {""x"": 28.30587586963195, ""y"": 77.43900496610074, ""width"": 9.797749368488272, ""height"": 1.4188688159897387, ""rotation"": 347.5253475256179, ""original_width"": 3024, ""original_height"": 4032}]",1,814,2022-04-21T09:51:16.568488Z,2022-04-21T09:51:36.406755Z,26857.651
/data/upload/1/7cd2ac11-ID1958.jpeg,1530,"[{""x"": 36.965517409063914, ""y"": 69.6601363758185, ""width"": 5.94574512096574, ""height"": 1.1594202985883157, ""rotation"": 0, ""original_width"": 3024, ""original_height"": 4032}]",1,813,2022-04-21T09:50:52.571169Z,2022-04-21T09:50:52.571169Z,9.622
/data/upload/1/329fa87c-ID1954.jpg,1526,"[{""x"": 33.01246332733807, ""y"": 73.53433801296427, ""width"": 7.992905930316675, ""height"": 1.6618952187611418, ""rotation"": 1.2453642667674671, ""original_width"": 3024, ""original_height"": 4032}]",1,811,2022-04-21T09:50:20.791747Z,2022-04-21T09:50:20.791747Z,15.461
/data/upload/1/fe2833ee-ID1951.jpeg,1524,"[{""x"": 33.95231287304007, ""y"": 64.20701609188556, ""width"": 7.769106958061895, ""height"": 1.516165005846267, ""rotation"": 0, ""original_width"": 3024, ""original_height"": 4032}]",1,810,2022-04-21T09:49:36.025852Z,2022-04-21T09:49:36.025852Z,8.533
/data/upload/1/353896c6-ID1938.jpg,1513,"[{""x"": 24.405667116558, ""y"": 85.52474249748228, ""width"": 8.923362940396846, ""height"": 1.784398888975435, ""rotation"": 357.865741237499, ""original_width"": 3024, ""original_height"": 4032}]",1,806,2022-04-21T09:47:40.966466Z,2022-04-21T09:47:40.966466Z,16.805
/data/upload/1/f62e596d-ID1934.jpg,1510,"[{""x"": 13.457380987464358, ""y"": 48.554718083582486, ""width"": 33.385210092269446, ""height"": 3.1273285308144496, ""rotation"": 1.8676788394334949, ""original_width"": 3024, ""original_height"": 4032}]",1,804,2022-04-21T09:47:00.908126Z,2022-04-21T09:47:00.908126Z,18.367
/data/upload/1/d8331528-ID1932.jpg,1508,"[{""x"": 23.46438001066016, ""y"": 49.94800459028832, ""width"": 29.020894877059273, ""height"": 2.7689018059030053, ""rotation"": 0, ""original_width"": 3024, ""original_height"": 4032}]",1,803,2022-04-21T09:46:38.250033Z,2022-04-21T09:46:38.250033Z,12.353
/data/upload/1/9c9bf5f4-ID1927.jpg,1504,"[{""x"": 31.92251067489502, ""y"": 57.804523382420484, ""width"": 9.632523164950332, ""height"": 1.9987230669565808, ""rotation"": 4.2560267254817745, ""original_width"": 3024, ""original_height"": 4032}]",1,801,2022-04-21T09:45:55.350037Z,2022-04-21T09:45:55.350037Z,19.203
/data/upload/1/008ac4ef-ID1922.jpg,1501,"[{""x"": 19.17243088413644, ""y"": 64.69790577421864, ""width"": 6.998142007376674, ""height"": 1.4549255465298003, ""rotation"": 1.1515188939615086, ""original_width"": 1536, ""original_height"": 2048}]",1,800,2022-04-21T09:45:19.218825Z,2022-04-21T09:45:19.218825Z,11.873
/data/upload/1/51669098-ID1917.jpeg,1497,"[{""x"": 59.731437923127196, ""y"": 66.9914141660004, ""width"": 5.996443033079549, ""height"": 1.1393338414754235, ""rotation"": 2.6837751594682118, ""original_width"": 3024, ""original_height"": 4032}]",1,797,2022-04-21T09:44:06.245953Z,2022-04-21T09:44:06.245953Z,21.298
/data/upload/1/1a6d3701-ID1907.jpg,1488,"[{""x"": 30.787167876140597, ""y"": 65.82485528415967, ""width"": 10.4472046969895, ""height"": 1.0282875581627495, ""rotation"": 0.728492803772383, ""original_width"": 3024, ""original_height"": 4032}]",1,793,2022-04-21T09:41:51.832116Z,2022-04-21T09:41:51.832116Z,18.546
/data/upload/1/03df1ebd-ID1903.JPG,1484,"[{""x"": 38.04087602965362, ""y"": 75.50217771014633, ""width"": 7.817471045597334, ""height"": 0.9977252835972732, ""rotation"": 0, ""original_width"": 3080, ""original_height"": 5472}]",1,792,2022-04-21T09:41:12.057720Z,2022-04-21T09:41:12.057720Z,17.558
/data/upload/1/2939175f-ID1902.jpg,1483,"[{""x"": 30.36457332395552, ""y"": 63.39381530393805, ""width"": 5.7814188372706825, ""height"": 1.1573706989267514, ""rotation"": 357.7811912751341, ""original_width"": 3000, ""original_height"": 4000}, {""x"": 41.93860808848395, ""y"": 73.27096214697438, ""width"": 7.161136336162752, ""height"": 1.2104005979459465, ""rotation"": 356.00908690157024, ""original_width"": 3000, ""original_height"": 4000}]",1,791,2022-04-21T09:40:52.528116Z,2022-04-21T09:40:52.529113Z,42.928
/data/upload/1/c6b3cf4c-ID1897.jpeg,1479,"[{""x"": 29.71125519760305, ""y"": 61.98395264259962, ""width"": 5.801692859326737, ""height"": 1.1680627354003894, ""rotation"": 357.92996934695987, ""original_width"": 3024, ""original_height"": 4032}]",1,789,2022-04-21T09:39:35.033869Z,2022-04-21T09:39:35.033869Z,33.73
/data/upload/1/03a6bdd9-ID1888.jpg,1472,"[{""x"": 27.765567686339423, ""y"": 17.284378114893244, ""width"": 10.823422353296715, ""height"": 1.7632368091024795, ""rotation"": 0, ""original_width"": 1080, ""original_height"": 1920}]",1,788,2022-04-21T09:37:41.277406Z,2022-04-21T09:37:41.277406Z,14.994
/data/upload/1/116eadfe-ID1883.jpg,1467,"[{""x"": 36.696176432374465, ""y"": 68.71551628713986, ""width"": 5.643469573869392, ""height"": 1.0832781306041444, ""rotation"": 1.1632062452405307, ""original_width"": 3000, ""original_height"": 4000}]",1,787,2022-04-21T09:37:13.338682Z,2022-04-21T09:37:13.338682Z,17.933
/data/upload/1/8d25e867-ID1873.jpeg,1462,"[{""x"": 27.594995414522955, ""y"": 63.131003763923296, ""width"": 7.746678773219233, ""height"": 1.5288507621374983, ""rotation"": 358.2376089763402, ""original_width"": 3024, ""original_height"": 4032}]",1,785,2022-04-21T09:36:07.216019Z,2022-04-21T09:36:07.216019Z,19.661
/data/upload/1/9ce04ae4-ID1868.jpg,1459,"[{""x"": 6.928544646778348, ""y"": 45.382210566433805, ""width"": 10.756519400840949, ""height"": 1.57181724127819, ""rotation"": 356.0877874671227, ""original_width"": 954, ""original_height"": 1631}]",1,783,2022-04-21T09:35:03.854344Z,2022-04-21T09:35:03.854344Z,29.25
/data/upload/1/ba7668d5-ID1867.jpeg,1458,"[{""x"": 18.473253652757155, ""y"": 69.93165566475642, ""width"": 7.5510963036264815, ""height"": 1.4567075546366244, ""rotation"": 0, ""original_width"": 3024, ""original_height"": 4032}, {""x"": 32.982386169711525, ""y"": 84.67857339876285, ""width"": 9.111367733221542, ""height"": 1.4334829221312657, ""rotation"": 341.10175308473816, ""original_width"": 3024, ""original_height"": 4032}]",1,782,2022-04-21T09:34:32.761374Z,2022-04-21T09:34:32.761374Z,42.627
/data/upload/1/2c937a24-ID1861.jpg,1453,"[{""x"": 21.246214443731812, ""y"": 65.59047973313224, ""width"": 6.719449085879952, ""height"": 1.2374731841659363, ""rotation"": 358.63373806931753, ""original_width"": 2736, ""original_height"": 3648}]",1,779,2022-04-21T09:32:30.131458Z,2022-04-21T09:32:30.132457Z,22.311
/data/upload/1/712cdf34-ID1856.jpg,1449,"[{""x"": 21.3811609192463, ""y"": 61.729742162961145, ""width"": 7.804121633312223, ""height"": 1.1048796956810554, ""rotation"": 356.2039483735194, ""original_width"": 1836, ""original_height"": 3264}]",1,778,2022-04-21T09:31:48.865947Z,2022-04-21T09:31:48.866946Z,27.742
/data/upload/1/0cd99408-ID1855.jpg,1448,"[{""x"": 0.21019964607558586, ""y"": 97.35522439659036, ""width"": 9.99775060175352, ""height"": 2.0161717253889027, ""rotation"": 3.2829334488457675, ""original_width"": 1512, ""original_height"": 2016}]",1,777,2022-04-21T09:31:18.498734Z,2022-04-21T09:31:18.498734Z,37.798
/data/upload/1/ed923981-ID1853.jpg,1446,"[{""x"": 31.50884217030296, ""y"": 74.48775890765448, ""width"": 10.00668903858533, ""height"": 1.4106090731473517, ""rotation"": 358.9536180929043, ""original_width"": 1836, ""original_height"": 3264}]",1,776,2022-04-21T09:30:34.378979Z,2022-04-21T09:30:34.378979Z,19.398
/data/upload/1/11453b1c-ID1851.jpeg,1444,"[{""x"": 38.64174370740546, ""y"": 66.57153100621576, ""width"": 8.12421371900553, ""height"": 0.8844910097304366, ""rotation"": 0, ""original_width"": 3024, ""original_height"": 4032}]",1,775,2022-04-21T09:30:04.185722Z,2022-04-21T09:30:04.185722Z,18.114
/data/upload/1/c2810f2c-ID1835.JPEG,1432,"[{""x"": 20.035241917970403, ""y"": 95.87553488001396, ""width"": 10.209008555267367, ""height"": 2.0369225114801766, ""rotation"": 2.82017247244562, ""original_width"": 3024, ""original_height"": 4032}]",1,770,2022-04-21T09:26:48.463272Z,2022-04-21T09:26:48.463272Z,20.653
/data/upload/1/a034c0ac-ID1833.jpeg,1430,"[{""x"": 18.068275039429164, ""y"": 74.20977986519434, ""width"": 8.318388547691702, ""height"": 1.6297201462177833, ""rotation"": 357.8944823755008, ""original_width"": 3024, ""original_height"": 4032}, {""x"": 32.553309617072884, ""y"": 88.26361159260142, ""width"": 10.270001729751376, ""height"": 1.6915050321095704, ""rotation"": 356.20888647204777, ""original_width"": 3024, ""original_height"": 4032}]",1,768,2022-04-21T09:25:48.646953Z,2022-04-21T09:25:48.646953Z,54.714
/data/upload/1/64a395b7-ID1830.jpeg,1427,"[{""x"": 25.546762072866827, ""y"": 67.19924033804628, ""width"": 4.860473940944508, ""height"": 1.2154960707701714, ""rotation"": 6.49517147627796, ""original_width"": 3024, ""original_height"": 4032}]",1,765,2022-04-21T09:23:52.158406Z,2022-04-21T09:23:52.158406Z,22.615
/data/upload/1/5141253d-ID1826.jpg,1424,"[{""x"": 43.79881628447576, ""y"": 79.66184572769737, ""width"": 7.575290136435814, ""height"": 1.3940255702678215, ""rotation"": 350.6650015368606, ""original_width"": 3000, ""original_height"": 4000}]",1,763,2022-04-21T09:22:51.387722Z,2022-04-21T09:22:51.387722Z,23.797
/data/upload/1/9ec27c8f-ID1822.jpeg,1420,"[{""x"": 25.870898848252885, ""y"": 68.74108192060538, ""width"": 12.37188662855511, ""height"": 1.2662058809608665, ""rotation"": 357.92996934696043, ""original_width"": 3024, ""original_height"": 4032}]",1,761,2022-04-21T09:21:49.088104Z,2022-04-21T09:21:49.088104Z,16.102
/data/upload/1/03de2d79-ID1816.jpeg,1417,"[{""x"": 14.899055083700846, ""y"": 57.78906615994585, ""width"": 8.692248707138512, ""height"": 1.7174201074588207, ""rotation"": 0, ""original_width"": 3024, ""original_height"": 4032}, {""x"": 33.06536321694528, ""y"": 72.90695196165488, ""width"": 10.933868428834433, ""height"": 1.6620368599141448, ""rotation"": 358.18169703554935, ""original_width"": 3024, ""original_height"": 4032}]",1,759,2022-04-21T09:20:43.658531Z,2022-04-21T09:20:52.404141Z,25014.143
/data/upload/1/5c32feb0-ID1810.jpg,1413,"[{""x"": 17.62307730995681, ""y"": 52.11239876372383, ""width"": 5.608819564111005, ""height"": 1.1443370755688564, ""rotation"": 356.68279719771243, ""original_width"": 3024, ""original_height"": 4032}]",1,756,2022-04-21T09:19:08.113602Z,2022-04-21T09:19:08.113602Z,17.577
/data/upload/1/e91bba93-ID1797.jpg,1404,"[{""x"": 15.493174350749706, ""y"": 27.138272813776865, ""width"": 7.280683815524946, ""height"": 0.8782516495160686, ""rotation"": 358.70540048183545, ""original_width"": 1800, ""original_height"": 4000}]",1,754,2022-04-21T09:17:40.636013Z,2022-04-21T09:17:40.636013Z,20.446
/data/upload/1/cbac8ddf-ID1787.jpg,1398,"[{""x"": 31.697685320745368, ""y"": 77.4525180625503, ""width"": 10.420933392044283, ""height"": 2.0928893664916717, ""rotation"": 358.9815156522882, ""original_width"": 3024, ""original_height"": 4032}]",1,752,2022-04-21T09:15:57.499882Z,2022-04-21T09:15:57.499882Z,15.44
/data/upload/1/16ac2c80-ID1786.jpeg,1397,"[{""x"": 38.34932551576448, ""y"": 59.27115600610394, ""width"": 6.832235899351341, ""height"": 1.3849126823009048, ""rotation"": 0, ""original_width"": 3024, ""original_height"": 4032}]",1,751,2022-04-21T09:15:38.612451Z,2022-04-21T09:15:38.612451Z,16.735
/data/upload/1/f129e36d-ID1776.jpg,1390,"[{""x"": 35.77805037929546, ""y"": 75.74218185158617, ""width"": 8.283026005539677, ""height"": 1.6406143724586768, ""rotation"": 2.4237713441122537, ""original_width"": 3000, ""original_height"": 4000}]",1,748,2022-04-21T09:14:11.901886Z,2022-04-21T09:14:11.901886Z,22.25
/data/upload/1/51163ef7-ID1773.jpeg,1387,"[{""x"": 38.224038657402176, ""y"": 71.00223610230783, ""width"": 9.70122551019172, ""height"": 1.8790340487667834, ""rotation"": 0.8051909261850483, ""original_width"": 3024, ""original_height"": 4032}, {""x"": 61.887257836518565, ""y"": 86.55324331378732, ""width"": 12.055949916875754, ""height"": 1.9201171114632807, ""rotation"": 16.641680046890883, ""original_width"": 3024, ""original_height"": 4032}]",1,747,2022-04-21T09:13:38.744068Z,2022-04-21T09:13:38.744068Z,45.145
/data/upload/1/9024fc78-ID1760.jpg,1376,"[{""x"": 12.645038670316717, ""y"": 36.67064706927421, ""width"": 17.098440727793687, ""height"": 3.763835147077867, ""rotation"": 3.3997141591229934, ""original_width"": 2736, ""original_height"": 3648}, {""x"": 46.850469831696266, ""y"": 72.92360812853418, ""width"": 26.11413213736025, ""height"": 3.966489398838223, ""rotation"": 11.433188429779761, ""original_width"": 2736, ""original_height"": 3648}]",1,746,2022-04-21T09:11:57.263761Z,2022-04-21T09:11:57.263761Z,44.504
/data/upload/1/77caaf22-ID1756.jpg,1372,"[{""x"": 25.14329517236834, ""y"": 64.891777465246, ""width"": 6.980962331785872, ""height"": 1.3784629460948183, ""rotation"": 0, ""original_width"": 2736, ""original_height"": 3648}]",1,744,2022-04-21T09:10:37.960230Z,2022-04-21T09:10:37.960230Z,19.021
/data/upload/1/427a9e0f-ID1755.jpg,1371,"[{""x"": 33.925951512329306, ""y"": 66.42250914623247, ""width"": 10.577487859055397, ""height"": 1.3582840646374936, ""rotation"": 358.61778311992146, ""original_width"": 1960, ""original_height"": 4032}]",1,743,2022-04-21T09:09:54.316671Z,2022-04-21T09:09:54.316671Z,18.784
/data/upload/1/e9c0d37e-ID1754.jpg,1370,"[{""x"": 33.10992334621484, ""y"": 55.68816561231282, ""width"": 7.213680420990791, ""height"": 1.4363522962149773, ""rotation"": 0, ""original_width"": 1944, ""original_height"": 2592}]",1,742,2022-04-21T09:09:31.338957Z,2022-04-21T09:09:31.338957Z,10.838
/data/upload/1/c4e883fd-ID1750.jpg,1367,"[{""x"": 33.89182134594049, ""y"": 66.4214302946611, ""width"": 10.640322904431445, ""height"": 1.2759626458747197, ""rotation"": 359.24615166693155, ""original_width"": 1960, ""original_height"": 4032}]",1,739,2022-04-21T09:08:17.462808Z,2022-04-21T09:08:17.462808Z,36.547
